timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2025-06-12T17:07:28,codecarbon,e9ec6b22-3102-4fb8-80bb-cf1a15740b8b,1348.9958429336548,0.00913576907590995,6.772273705486325e-06,42.5,0.0,9.000000000000002,0.015925124812788433,0,0.0033721966546773905,0.01929732146746583,United States,USA,oklahoma,,,macOS-15.5-arm64-arm-64bit,3.10.9,2.2.2,12,Apple M4 Pro,,,-97.4536,35.2144,24.0,machine,N
